platform,content,engagement,likes,comments,shares,sentiment,url,date
facebook,"Dia cenggini. PAS tanpa Bersatu umpama nasi lemak tanpa daun pisang. Nasi lemak tetap sempurna adanya, tidak cacat atau cela walau sedikit pun dan tetap boleh dimakan macam biasa.

Tapi Bersatu tanpa ",0,0,0,0,neutral,https://www.facebook.com/aidilbinkhalid/posts/pfbid0vinMrDqKEVvvdtyX2uvHFYzP6Q5dgzuYPYhW8eXTWvb44b9X1sVS2e3L4mQheuTBl,1780960678
facebook,"Walaupun hubungan dan kerjasama politik boleh diteruskan, aspek kepercayaan merupakan perkara yang berbeza dan tidak mudah dipulihkan apabila sudah terhakis. - Ahmad Fadhli",0,0,0,0,neutral,https://www.facebook.com/sinarharian/posts/pfbid02Pmuwz9sA3ZCuJTZTJJzz19LeZMveBQ1QLvuCCJ9HD3tZqVeDRhLQA4jaQHntwXv7l,1780908535
facebook,"Ramai yang tidak faham “pemikiran PAS”, dan ramai juga yang prejudis. Namun PAS konsisten dalam apa jua keadaan, mendahulukan prinsip lebih daripada percaturan politik semata-mata.",0,0,0,0,neutral,https://www.facebook.com/yusfarizal.yussoff/posts/pfbid0eGHba96B86VqE15RJR1Wd8g8SohvaFC8XhJKXDhu7QKpCcmNvjJwyDL1m959Q319l,1780968886
facebook,"Kamarudin berkata, setakat ini beliau belum menerima sebarang makluman daripada pimpinan Bersatu mahupun Menteri Besar berhubung kedudukannya dalam pentadbiran kerajaan negeri.",0,0,0,0,neutral,https://www.facebook.com/sinarharian/posts/pfbid02VNVB7iaSzyB1WH8DsV9LNzwKQwLoB9jC2Yt1ESmwnH4V7MbDyMTfrJJPgLGBKXbel,1780985841
facebook,"#BHnasional Tindakan PAS itu tak wajar, BERSATU kesal dengan fitnah berlegar dalam kalangan pemimpin PAS bahawa parti itu akan kembali bersama PH selepas PRU16",0,0,0,0,neutral,https://www.facebook.com/bhonline/posts/pfbid02E1sruj5GJf4phuickMZLDmmP2oLHdk4FTEt3VsKk4pyc4BRr1V5Yi3Kw1uf2xVPDl,1780914423
facebook,#FMTNews The Islamic party decides to form a new electoral pact to 'unite the ummah' as it faces the upcoming state elections and GE16.,0,0,0,0,neutral,https://www.facebook.com/freemalaysiatoday/posts/pfbid02APyZACURyn9EDimuwMVqkfnqUZJxSXFZBrPL7NKRXS3qZPiww6rBWzWjDadp4ejYl,1780932452
facebook,Dakwaan kedudukan Pas dalam PN menjadi janggal sekiranya parti itu tidak lagi mempunyai kepercayaan terhadap Bersatu adalah pandangan terbalik daripada realiti sebenar.,0,0,0,0,neutral,https://www.facebook.com/sinarharian/posts/pfbid02Tr8pRkzmx57TupisqdaSz2HNuXHpFsfnZK7tiqp1JVLZhx7Ps3fmkWKQhMCpG7ctl,1781161819
facebook,Kini BERSATU sudah sedar siapa PAS…,0,0,0,0,neutral,https://www.facebook.com/permalink.php?story_fbid=pfbid02e8kUgw7Zdev5pHJwZWd6B7rTr86NJucAE5JobVrfTYJBkqWK14q2ezziA7GjxFeWl&id=61571771199771,1781174735
facebook,"PAS-Bersatu berpecah, mengukuhkan cengkaman PH terhadap kuasa

P. Ramasamy
Pengerusi Urimai
9 Jun 2026

Seperti yang saya katakan sebelum ini, berakhirnya kerjasama politik antara dua parti politik pa",0,0,0,0,neutral,https://www.facebook.com/proframasamy/posts/pfbid023SfQTkEjWfu96s2LUDD9JEk6XyyWboCuV2W3JKn6vNi76Q6FgCb4SWkV9u2MuA8Ml,1780964733
facebook,"𝗦𝗘𝗟𝗘𝗣𝗔𝗦 𝗣𝗔𝗦 𝗖𝗘𝗥𝗔𝗜𝗞𝗔𝗡, 𝗜𝗡𝗜 𝗖𝗘𝗥𝗜𝗧𝗔 𝗗𝗜𝗦𝗘𝗕𝗔𝗟𝗜𝗞 𝗧𝗔𝗕𝗜𝗥 𝗗𝗜 𝗣𝗜𝗛𝗔𝗞 𝗕𝗘𝗥𝗦𝗔𝗧𝗨

1. Lepas PAS “ceraikan” BERSATU, kini mereka berkelahi pula siapa sebenarnya pemilik Perikatan Nasional.

2. Semalam, 14 MP BERSATU y",0,0,0,0,neutral,https://www.facebook.com/ahmursi/posts/pfbid02siGGf8sJGRtSRPL4Rgkk7M82Gk5d1h57KHoazeNAd29bcMFqcv1epKN78WC8cwp3l,1781143752
facebook,#BHnasional Bagaimana bermulanya hubungan antara Parti Islam Se-Malaysia (PAS) dan Parti Pribumi Bersatu Malaysia (BERSATU),0,0,0,0,neutral,https://www.facebook.com/bhonline/posts/pfbid02E7muafq6SQ4iZNHLxWb4skjE29abobrShREPmipjfnzqmHa5HsznSpoFkbD9YrMUl,1780969919
