platform,content,sentiment_score,engagement,url,date
facebook,#coffeetime ☕🥰,0.9799494504928588,1,nan,2026-05-19 00:11:38+00:00
facebook,"""Lost in the heights, found in the peace—nature’s embrace is the best escape.""🏔️ #MountainEscape
#NatureAdventure #HikingLife #WanderlustVibes #ScenicViews #TravelPhilippines #AdventureAwaits #Mountai",0.9740751445293424,0,https://www.facebook.com/kentnaigel.catapang/posts/pfbid0vCxPHqbpbmS2VXgBjB8bmjqojFCQ2fsyE5foKJ7jhfsbSu4wSnVhD6bJk3T1bWd9l,nan
facebook,"""Lost in the heights, found in the peace—nature’s embrace is the best escape.""🏔️ #MountainEscape
#NatureAdventure #HikingLife #WanderlustVibes #ScenicViews #TravelPhilippines #AdventureAwaits #Mountai",0.9740751445293424,3,nan,2026-05-18 16:06:40+00:00
facebook,"Province vibes, peaceful mind. 🍃",0.9720565140247344,0,https://www.facebook.com/UragonsDe/posts/pfbid02ZBQU3RaQ4h5yjW38vQwLsgNeLiB1Px8rDwFHubsVApyh17QSsjw21rTcFgJSQfZal,nan
facebook,Being grateful is a sign of being contented at peace.,0.9704291820526124,5,nan,2026-05-18 11:54:56+00:00
facebook,Being grateful is a sign of being contented at peace.,0.9704291820526124,5,nan,2026-05-18 11:54:56+00:00
facebook,"Pls support me by subscribing
Thank you in advance... ❤️😉
 https://www.facebook.com/61583166745704/subscribenow?surface=pinned_comments",0.9689665019512176,0,nan,2026-05-18 21:47:50+00:00
facebook,"""Lost in nature’s embrace 🌿✨ Standing still where river meets serenity, finding peace in every ripple and ray of light… #NatureEscape #TropicalVibes""
.
.
#RiverJourney #TropicalParadise #NaturePhotogr",0.965172266960144,0,https://www.facebook.com/juratchie/posts/pfbid0UoPD7Exn7M6y3FqDtdfZbmuoeiD6jm7C157HSdE1kk7bfc1dgj8WwuFfFWHYPVVgl,nan
facebook,"""Lost in nature’s embrace 🌿✨ Standing still where river meets serenity, finding peace in every ripple and ray of light… #NatureEscape #TropicalVibes""
.
.
#RiverJourney #TropicalParadise #NaturePhotogr",0.965172266960144,0,nan,2026-05-18 22:53:06+00:00
facebook,"""Lost in nature’s embrace 🌿✨ Standing still where river meets serenity, finding peace in every ripple and ray of light… #NatureEscape #TropicalVibes""
.
.
#RiverJourney #TropicalParadise #NaturePhotogr",0.965172266960144,0,https://www.facebook.com/juratchie/posts/pfbid07dKG31KzkobWPnFUxgX2Rh6o7DgBpxjeeejHsDesckDn7L5XJEsuRkdjJSSzfGTxl,nan
