platform,content,sentiment_score,engagement,url,date
threads,ABSOLUTE BULLSHIT!.,0.02806445360183718,3,nan,2026-05-28 16:00:18+00:00
threads,"Promises, promises. MEANWHILE  people are dying, not of cancer, but hunger and can't afford basic medication in the richest country in the world.",0.029829508066177346,7,nan,2026-05-28 09:38:14+00:00
threads,I am already suffering cancer .Going through keemu and radiation currently.,0.030544584989547707,3,nan,2026-05-28 11:37:47+00:00
threads,"You already own them asshole,  never find a cure to much money to be made",0.030636727809906006,2,nan,2026-05-28 14:48:07+00:00
threads,I dont trust you f elon.,0.031439191102981545,0,nan,2026-05-28 15:50:50+00:00
threads,Aye so he is...I don't trust this total wank..,0.032814252376556385,2,nan,2026-05-28 11:19:10+00:00
threads,Not ceo he's a nasty  scammer,0.03307229876518247,2,nan,2026-05-28 16:31:16+00:00
threads,If you can't support fellow humans & are actively trying to cut them off from basic good & health care to me that men's you are only trying to extend your life & want to cure cancer because it's somet,0.03525449037551881,2,nan,2026-05-28 15:34:05+00:00
threads,"Bullshit. If he does anything it won’t be from the goodness of his heart 
It will be for his millionaire/billionaires class and the private for pay healthcare that rapes the middle class and forces hu",0.03531299829483031,4,nan,2026-05-28 15:01:53+00:00
threads,Don’t talk shit GREAT LIARS..,0.036984479427337624,10,nan,2026-05-28 04:33:20+00:00
threads,"That would be nice. They already have the cure, they just don't want us to have them. It all comes down to that fucking dollar 😡",0.03935360312461855,2,nan,2026-05-28 10:30:45+00:00
threads,"Yet, he is flying around in jets all the time. Polluting the earth with unnecessary travel. Also, bribing governments and spreading the same white supremist ideology he has done here. Elon needs to ha",0.03944692611694334,6,nan,2026-05-28 14:06:51+00:00
threads,Get rid of cancer do a parasite cleanse cancer is caused by parasites known fact,0.04058341383934022,3,nan,2026-05-28 14:32:23+00:00
threads,Please ....the faster your history the better the world is dude ....you're a sick puppy E L O N,0.040679776668548606,4,nan,2026-05-28 13:37:40+00:00
threads,If that is your goal get rid of the poison in our food,0.04093506932258606,7,nan,2026-05-28 12:08:09+00:00
threads,"Forgive me, if I’m skeptical. Haven’t seen this pattern, before? He’s an opportunist!",0.041679829359054565,6,nan,2026-05-28 13:47:48+00:00
threads,"You are not God Life and Death is in his hands I believe 🦋. 
So please don’t even there are lots of real life problems you could do better by helping homeless children & people . 
Also HELP STOP 🛑 Chi",0.04323674440383912,16,nan,2026-05-28 09:47:00+00:00
