Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
news,post,dae7706790c152e8,"Umno’s Negeri Sembilan plot, Bersatu’s U-turn and PAS’s silence?. Umno’s Negeri Sembilan plot, Bersatu’s U-turn and PAS’s silence?&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMivAFBVV95cUxNYWNoaTJZbmZGSnFrRDhOZGhWNlJtdk5uUnpJeVJXbnE2TENKQ3dnVzRWRnpQUkpaeE5ZdGM3VjBZNEl4a2VJM0RaQW1rS1ZWMGo4c2ZJU2s3UlpiMzJpVEo5MVFobkE2bm0zWldfQWN0M2VudWtqQmxtMUc4TUV1WnhBM0NjTUJQRzUwUUVuOXJSLTFIblAyYWVlODJjc3M4dUVJWURwenhPTy1xSVMxZjRfSHBVamhnMzVVbg?oc=5,,2026-06-08T07:30:38+00:00,0,0,0,0,0.0,0
news,post,4358d515040299ee,Seremban High Court rejects bid to stay April 17 decision to remove Sungei Ujong Undang Mubarak Thahak. Seremban High Court rejects bid to stay April 17 decision to remove Sungei Ujong Undang Mubarak Thahak&nbsp;&nbsp;KLSE Screener,https://news.google.com/rss/articles/CBMi5wFBVV95cUxQMFVHMlF6UlZkdUNLSzhGODY4MFBoTmlvUXNVX0dmb1cxeFJjYzJZQkdDMWtnRlplV01Lc0VpNE9UWUh0cW8tWWRoYU9BcUNMd1l4VV9mS3p0VElBN21wVXNtY1FmRmFzcnhFTmZEbzJ5RTlrenFfZ2RYQUxZQjJTSmU3a1k3RTNyaW9RdENvcmlNVEh0dkRJMWVEMTBwbDRKdFZpVl9VMXVoWVlxWm80SUVURjQzY1ZZQmU2NTVzaEY1ZTdaSnVYZEp1WlV6OG9ueHkteXY5ZU5qNnJMQnZqZ1M4R2RpaDQ?oc=5,,2026-05-13T07:00:00+00:00,0,0,0,0,0.0,0
news,post,71dbc97f1bd3eb98,Tuanku Muhriz grants audience to Negeri Sembilan MB. Tuanku Muhriz grants audience to Negeri Sembilan MB&nbsp;&nbsp;The Edge Malaysia,https://news.google.com/rss/articles/CBMiUEFVX3lxTE1RVkphT0RDVFRVY3Vqcl81bnV1Z2JiZXBqcVhsSEdpWkhmZHdHZVQ0RkdudmNEXzh2THBvQi1FdTFXYWhtYXJZLXRFdUZ6YWpY?oc=5,,2026-06-03T07:00:00+00:00,0,0,0,0,0.0,0
news,post,dc3ab1e1109db741,Negeri Sembilan DAP man plays down last-minute PH meeting. Negeri Sembilan DAP man plays down last-minute PH meeting&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMiugFBVV95cUxPc1p6Y25nQ2FJSG4tNFlWVks2VVc0a2RpRzdJWWZRdEJyT0M3T1lKQVVjZVAwc2dEeThYUjRld0Fhc3FuMC1MSUplYUFPMnZmSlJaa1JYdFU1LVliMG8waFEwVDlXYVdBSzhsZEtoQk1hVW5jS2tBdXNIeFk2MmRfSzBMYUlnVDg0ZktYcGw5aFhPTTlDQjE4VmVvcmE1dEJVd18zbWpfX3lDb0FqanlEbmtzVkpmRF9ibFE?oc=5,,2026-06-02T07:00:00+00:00,0,0,0,0,0.0,0
news,post,9aa9152b1f6ab319,DAP also sees dissolving assembly as best way to resolve Negeri Sembilan crisis. DAP also sees dissolving assembly as best way to resolve Negeri Sembilan crisis&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMi1wFBVV95cUxOdVBUSlEtRkx5SjM5THhBdXFRMjFvajJQeW8xWWhLYnp2U0s4N0xrelotSzJybVlReWZSX014aFFoZEhvekQ4LWp2bm5TbXJhRnBLel9DVEZsUVZKejlPUV9JLXhSNzdBUnNmaE5pSU5VeWhoX2dPYjNkTVJWZUx1cXlQczdNRkhyUUYzUjdINUFlZkJTQTR0dzk3MVlIQi1PelJablh0M2c1bUJTX1k0aG1qNDZVMzRaa2JyTGR5TWhudjQ5djNQYmgxQU1ScWNNekw1RkRfSQ?oc=5,,2026-05-24T07:00:00+00:00,0,0,0,0,0.0,0
news,post,7e962b81191978a3,Loke rules out PH-BN tie-up in Negeri Sembilan. Loke rules out PH-BN tie-up in Negeri Sembilan&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNcWtBNWZmQUZZck40eWE0bzg2OHh6R0hMNU5FeFJsRVNxS24zZ1ZCSGxVVDY1MEJlN1MtVElqRTJYWkJhbTZWR3BSeGNoSVhTNFpKQUpUMlpVS0ExNFFna2dyTWdPemFZS0diUVJzajZ0S3hPY1JjOW9qb0g3QWdBUHpqOXhSNFpZY0ZycW43UG9IN3dxUTV3Z2NHdVFydktfall3dW5LV016WjA?oc=5,,2026-06-07T08:13:26+00:00,0,0,0,0,0.0,0
news,post,26439b12be1ace1e,Negeri Sembilan state assembly to be dissolved on Jun 5; polls to be held within 60 days. Negeri Sembilan state assembly to be dissolved on Jun 5; polls to be held within 60 days&nbsp;&nbsp;CNA,https://news.google.com/rss/articles/CBMipwFBVV95cUxPeWdOQ0h4MFlTUkV5VlUzUlFqbmFtRFpodWRXOHJFMWp3aTBPUUJLS1hXVW5idnI5VFlkWENJSEVuV1JRRzJXdFoyRjVERUdvZGduamc5VHE5OHVZUXpRM0VZSG5KNGtMRTlIdWE1bnJvNXVnYUVaMTF2cms4WVFYdjBneURMMU85MHJKZXhIV0o0V05RNy02ZUpKY0RHM3U2dko5WDlmaw?oc=5,,2026-06-05T01:09:00+00:00,0,0,0,0,0.0,0
news,post,70ecec9d718d0d5a,Anwar reaffirms federal govt's recognition of Tuanku Muhriz as Negeri Sembilan ruler. Anwar reaffirms federal govt's recognition of Tuanku Muhriz as Negeri Sembilan ruler&nbsp;&nbsp;KLSE Screener,https://news.google.com/rss/articles/CBMixgFBVV95cUxOS19TX21LVk9zWGN0VmFMSDJodC1tTmZ1Tl9NVG5kTy0yS1psLTd1cGV4OWJ4NGV1b0NmODJuQWJfem55LUlQMDM3RVZBN0VqQVZPd0hmX3Z0NERDS3pxRkU3RGQzcDY2YU94UGhMa25McmVtMHNCQW1KMWM4T2Q5WkhpU2NNZ0pJTU5ERmI3OXJDOXo2Sms3Rm1RZV85MGVYR2F3c3ZTUlBoa3kyR3hJZzlHZnVWeU9VcGNvU3MwUTk0bWl2RHc?oc=5,,2026-06-05T07:47:41+00:00,0,0,0,0,0.0,0
news,post,c2aa578ef3a5790f,Aminuddin not ruling out Negeri Sembilan polls this year. Aminuddin not ruling out Negeri Sembilan polls this year&nbsp;&nbsp;mediaselangor.com,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9KS05ieUFKSW5hX3dTUVN0aFdOcHJWQ0RxYVhRTkU2N0tiR2dpd2NBbFVvT2JTT3djcDNGY0U4S1JxZjR4SnhpNWFsZXJPU3FwMmR1U3N3?oc=5,,2026-05-20T07:00:00+00:00,0,0,0,0,0.0,0
news,post,bad55dcbb8411d60,"Negeri Sembilan MB leaves palace after 'normal', nearly 2-hour audience. Negeri Sembilan MB leaves palace after 'normal', nearly 2-hour audience&nbsp;&nbsp;MSN",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQbjYwVzJLQUdvU2p5UlJxNmhpb1JiNUlBVVF6LS1QNmV2cnBEaXowT2ZLYWRCUElxWEowSDJzRkRod3VaekdtRGEtcWpNSWRidmh1SG1TcWNqR1ZfdVdfTmRaS0dWeEJ4ZDdva0tqd2pvSU9nMWlkaUhzS3RkSUdMbnhFRVUzazc3VEd6dUlZcmt2OFNyMzd0R2JBNlRHQnpVLXVJNzZhSE5kTERHN2taYkRaaVk1MjRX?oc=5,,2026-06-03T05:14:18+00:00,0,0,0,0,0.0,0
